Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Fraction		"UV_CUT_TEMP@100,BASEM (1)"		Run Log	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Fraction	ml	mAU	ml	Logbook
-18.094772	-0.251421	-18.094772	27.824816	21.192856	100					157.138214	0.328769		
-18.081451	-0.252931	-18.081451	27.825081	21.209518	100					157.15155	0.328769		
-18.068115	-0.256309	-18.068115	27.824614	21.226181	100					157.164886	0.328769		
-18.054794	-0.257159	-18.054794	27.824594	21.242844	100					157.178192	0.328769		
-18.041473	-0.255408	-18.041473	27.827839	21.259491	100					157.191528	0.328769		
-18.028137	-0.254474	-18.028137	27.83283	21.276154	100					157.204865	0.328769		
-18.014816	-0.251403	-18.014816	27.835693	21.292816	100					157.218201	0.328769		
-18.00148	-0.250912	-18.00148	27.835743	21.309479	100					157.231506	0.328769		
-17.988159	-0.250259	-17.988159	27.836292	21.326126	100					157.244843	0.328769		
-17.974838	-0.249493	-17.974838	27.839399	21.342789	100					157.258179	0.328769		
-17.961502	-0.250262	-17.961502	27.84337	21.359451	100					157.271484	0.328835		
-17.948181	-0.25018	-17.948181	27.846188	21.376114	100					157.284821	0.328901		
-17.934845	-0.250389	-17.934845	27.848991	21.392761	100					157.298157	0.328967		
-17.921524	-0.252292	-17.921524	27.851494	21.409424	100					157.311462	0.329033		
-17.908203	-0.252282	-17.908203	27.853863	21.426086	100					157.324799	0.3291		
-17.894867	-0.253977	-17.894867	27.853127	21.442749	100					157.338135	0.329166		
-17.881546	-0.255935	-17.881546	27.850403	21.459396	100					157.351471	0.329232		
-17.868225	-0.257039	-17.868225	27.846655	21.476059	100					157.364777	0.329298		
-17.854889	-0.26021	-17.854889	27.843624	21.492722	100					157.378113	0.329364		
-17.841568	-0.261064	-17.841568	27.842802	21.509384	100					157.391449	0.32943		
-17.828232	-0.261059	-17.828232	27.841881	21.526047	100					157.404755	0.32943		
-17.814911	-0.260354	-17.814911	27.840195	21.542694	100					157.418091	0.32943		
-17.80159	-0.256218	-17.80159	27.839975	21.559357	100					157.431427	0.32943		
-17.788254	-0.252148	-17.788254	27.838737	21.576019	100					157.444733	0.32943		
-17.774933	-0.250659	-17.774933	27.837761	21.592682	100					157.458069	0.32943		
-17.761597	-0.246454	-17.761597	27.836699	21.609329	100					157.471405	0.32943		
-17.748276	-0.242163	-17.748276	27.835876	21.625992	100					157.484741	0.32943		
-17.734955	-0.240765	-17.734955	27.835312	21.642654	100					157.498047	0.32943		
-17.721619	-0.243606	-17.721619	27.835648	21.659317	100					157.511383	0.32943		
-17.708298	-0.245773	-17.708298	27.836899	21.675964	100					157.524719	0.32943		
-17.694962	-0.243041	-17.694962	27.838053	21.692627	100					157.538025	0.329495		
-17.681641	-0.241715	-17.681641	27.838993	21.70929	100					157.551361	0.32956		
-17.66832	-0.243472	-17.66832	27.839012	21.725952	100					157.564697	0.329624		
-17.654984	-0.241755	-17.654984	27.838743	21.742599	100					157.578003	0.329689		
-17.641663	-0.238652	-17.641663	27.836821	21.759262	100					157.591339	0.329754		
-17.628326	-0.2343	-17.628326	27.834391	21.775925	100					157.604675	0.329819		
-17.615005	-0.233934	-17.615005	27.833197	21.792587	100					157.618011	0.329884		
-17.601685	-0.23525	-17.601685	27.832964	21.809235	100					157.631317	0.329949		
-17.588348	-0.232947	-17.588348	27.833101	21.825897	100					157.644653	0.330013		
-17.575027	-0.23328	-17.575027	27.835449	21.84256	100					157.65799	0.330078		
-17.561691	-0.237103	-17.561691	27.839184	21.859222	100					157.671295	0.330078		
-17.54837	-0.239423	-17.54837	27.842569	21.875885	100					157.684631	0.330078		
-17.535049	-0.239114	-17.535049	27.845158	21.892532	100					157.697968	0.330078		
-17.521713	-0.239425	-17.521713	27.845335	21.909195	100					157.711273	0.330078		
-17.508392	-0.23924	-17.508392	27.843475	21.925858	100					157.724609	0.330078		
-17.495056	-0.240889	-17.495056	27.841656	21.94252	100					157.737946	0.330078		
-17.481735	-0.241497	-17.481735	27.841122	21.959167	100					157.751251	0.330078		
-17.468414	-0.241749	-17.468414	27.840694	21.97583	100					157.764587	0.330078		
-17.455078	-0.243424	-17.455078	27.839649	21.992493	100					157.777924	0.330078		
-17.441757	-0.245341	-17.441757	27.838688	22.009155	100					157.79126	0.330078		
-17.428421	-0.243962	-17.428421	27.84034	22.025803	100					157.804565	0.330078		
-17.4151	-0.245391	-17.4151	27.842657	22.042465	100					157.817902	0.330078		
-17.401779	-0.240615	-17.401779	27.844917	22.059128	100					157.831238	0.330078		
-17.388443	-0.238091	-17.388443	27.847788	22.07579	100					157.844543	0.330078		
-17.375122	-0.236182	-17.375122	27.847206	22.092438	100					157.85788	0.330078		
-17.361786	-0.23571	-17.361786	27.846174	22.1091	100					157.871216	0.330078		
-17.348465	-0.23684	-17.348465	27.846233	22.125763	100					157.884521	0.330078		
-17.335144	-0.237901	-17.335144	27.845728	22.142426	100					157.897858	0.330078		
-17.321808	-0.240581	-17.321808	27.844721	22.159073	100					157.911194	0.330078		
-17.308487	-0.246239	-17.308487	27.843618	22.175735	100					157.92453	0.330078		
-17.295151	-0.247715	-17.295151	27.842304	22.192398	100					157.937836	0.330142		
-17.28183	-0.248061	-17.28183	27.842567	22.209061	100					157.951172	0.330205		
-17.268509	-0.247528	-17.268509	27.844103	22.225723	100					157.964508	0.330269		
-17.255173	-0.246586	-17.255173	27.84605	22.242371	100					157.977814	0.330333		
-17.241852	-0.246109	-17.241852	27.850565	22.259033	100					157.99115	0.330396		
-17.228531	-0.247246	-17.228531	27.855207	22.275696	100					158.004486	0.33046		
-17.215195	-0.249478	-17.215195	27.856443	22.292358	100					158.017792	0.330524		
-17.201874	-0.249007	-17.201874	27.853987	22.309006	100					158.031128	0.330587		
-17.188538	-0.249367	-17.188538	27.850641	22.325668	100					158.044464	0.330651		
-17.175217	-0.249598	-17.175217	27.848577	22.342331	100					158.0578	0.330715		
-17.161896	-0.249707	-17.161896	27.848637	22.358994	100					158.071106	0.330715		
-17.14856	-0.244891	-17.14856	27.848429	22.375641	100					158.084442	0.330715		
-17.135239	-0.245261	-17.135239	27.848131	22.392303	100					158.097778	0.330715		
-17.121902	-0.245445	-17.121902	27.846395	22.408966	100					158.111084	0.330715		
-17.108582	-0.245032	-17.108582	27.845194	22.425629	100					158.12442	0.330715		
-17.095261	-0.246266	-17.095261	27.84416	22.442276	100					158.137756	0.330715		
-17.081924	-0.246163	-17.081924	27.842991	22.458939	100					158.151062	0.330715		
-17.068604	-0.250116	-17.068604	27.844187	22.475601	100					158.164398	0.330715		
-17.055267	-0.250904	-17.055267	27.844152	22.492264	100					158.177734	0.330715		
-17.041946	-0.250827	-17.041946	27.843138	22.508911	100					158.191071	0.330715		
-17.028625	-0.251724	-17.028625	27.84321	22.525574	100					158.204376	0.330777		
-17.015289	-0.25211	-17.015289	27.84288	22.542236	100					158.217712	0.330839		
-17.001968	-0.251868	-17.001968	27.843187	22.558899	100					158.231049	0.330902		
-16.988632	-0.250977	-16.988632	27.843897	22.575562	100					158.244354	0.330964		
-16.975311	-0.250229	-16.975311	27.843237	22.592209	100					158.25769	0.331027		
-16.96199	-0.250159	-16.96199	27.843035	22.608871	100					158.271027	0.331089		
-16.948654	-0.250134	-16.948654	27.841614	22.625534	100					158.284332	0.331152		
-16.935333	-0.251287	-16.935333	27.839844	22.642197	100					158.297668	0.331214		
-16.921997	-0.250507	-16.921997	27.834795	22.658844	100					158.311005	0.331277		
-16.908676	-0.251867	-16.908676	27.829853	22.675507	100					158.32431	0.331339		
-16.895355	-0.253094	-16.895355	27.826988	22.692169	100					158.337646	0.331339		
-16.882019	-0.252229	-16.882019	27.824808	22.708832	100					158.350983	0.331339		
-16.868698	-0.251499	-16.868698	27.822945	22.725479	100					158.364319	0.331339		
-16.855362	-0.251667	-16.855362	27.820564	22.742142	100					158.377625	0.331339		
-16.842041	-0.252796	-16.842041	27.818647	22.758804	100					158.390961	0.331339		
-16.82872	-0.254059	-16.82872	27.818695	22.775467	100					158.404297	0.331339		
-16.815384	-0.255175	-16.815384	27.819567	22.792114	100					158.417603	0.331339		
-16.802063	-0.254512	-16.802063	27.819536	22.808777	100					158.430939	0.331339		
-16.788727	-0.255662	-16.788727	27.819263	22.825439	100					158.444275	0.331339		
-16.775406	-0.254962	-16.775406	27.817719	22.842102	100					158.457581	0.331339		
-16.762085	-0.254874	-16.762085	27.816774	22.858765	100					158.470917	0.331339		
-16.748749	-0.253084	-16.748749	27.816795	22.875412	100					158.484253	0.331339		
-16.735428	-0.250923	-16.735428	27.817715	22.892075	100					158.497589	0.331339		
-16.722092	-0.250286	-16.722092	27.817524	22.908737	100					158.510895	0.331339		
-16.708771	-0.250284	-16.708771	27.817377	22.9254	100					158.524231	0.331339		
-16.69545	-0.251783	-16.69545	27.817572	22.942047	100					158.537567	0.331339		
-16.682114	-0.25344	-16.682114	27.815754	22.95871	100					158.550873	0.331339		
-16.668793	-0.253568	-16.668793	27.814083	22.975372	100					158.564209	0.331339		
-16.655457	-0.254466	-16.655457	27.815052	22.992035	100					158.577545	0.331339		
-16.642136	-0.258212	-16.642136	27.818083	23.008682	100					158.590851	0.331339		
-16.628815	-0.258999	-16.628815	27.818529	23.025345	100					158.604187	0.3314		
-16.615479	-0.256237	-16.615479	27.816172	23.042007	100					158.617523	0.331462		
-16.602158	-0.254891	-16.602158	27.812428	23.05867	100					158.630859	0.331523		
-16.588837	-0.258132	-16.588837	27.809681	23.075317	100					158.644165	0.331584		
-16.5755	-0.257644	-16.5755	27.808756	23.09198	100					158.657501	0.331645		
-16.56218	-0.256328	-16.56218	27.808899	23.108643	100					158.670837	0.331707		
-16.548843	-0.257345	-16.548843	27.809849	23.125305	100					158.684143	0.331768		
-16.535522	-0.258574	-16.535522	27.812366	23.141953	100					158.697479	0.331829		
-16.522202	-0.260569	-16.522202	27.813749	23.158615	100					158.710815	0.331891		
-16.508865	-0.259418	-16.508865	27.814169	23.175278	100					158.724121	0.331952		
-16.495544	-0.259637	-16.495544	27.813499	23.19194	100					158.737457	0.331952		
-16.482208	-0.260803	-16.482208	27.811953	23.208603	100					158.750793	0.331952		
-16.468887	-0.262072	-16.468887	27.813124	23.22525	100					158.76413	0.331952		
-16.455566	-0.264508	-16.455566	27.816236	23.241913	100					158.777435	0.331952		
-16.44223	-0.265201	-16.44223	27.81912	23.258575	100					158.790771	0.331952		
-16.428909	-0.267467	-16.428909	27.819267	23.275238	100					158.804108	0.331952		
-16.415573	-0.268427	-16.415573	27.816011	23.291885	100					158.817413	0.331952		
-16.402252	-0.269194	-16.402252	27.813259	23.308548	100					158.83075	0.331952		
-16.388931	-0.266537	-16.388931	27.812666	23.325211	100					158.844086	0.331952		
-16.375595	-0.266183	-16.375595	27.813917	23.341873	100					158.857391	0.331952		
-16.362274	-0.267072	-16.362274	27.812597	23.358521	100					158.870728	0.332012		
-16.348938	-0.267066	-16.348938	27.809246	23.375183	100					158.884064	0.332072		
-16.335617	-0.269125	-16.335617	27.807985	23.391846	100					158.8974	0.332132		
-16.322296	-0.267348	-16.322296	27.808043	23.408508	100					158.910706	0.332193		
-16.30896	-0.267738	-16.30896	27.807972	23.425156	100					158.924042	0.332253		
-16.295639	-0.267517	-16.295639	27.806736	23.441818	100					158.937378	0.332313		
-16.282303	-0.268356	-16.282303	27.803703	23.458481	100					158.950684	0.332373		
-16.268982	-0.265161	-16.268982	27.800259	23.475143	100					158.96402	0.332433		
-16.255661	-0.263672	-16.255661	27.797445	23.491791	100					158.977356	0.332493		
-16.242325	-0.263	-16.242325	27.798426	23.508453	100					158.990662	0.332553		
-16.229004	-0.263107	-16.229004	27.80101	23.525116	100					159.003998	0.332553		
-16.215668	-0.26271	-16.215668	27.802906	23.541779	100					159.017334	0.332553		
-16.202347	-0.264292	-16.202347	27.803865	23.558441	100					159.03064	0.332553		
-16.189026	-0.266111	-16.189026	27.801662	23.575089	100					159.043976	0.332553		
-16.17569	-0.26793	-16.17569	27.800732	23.591751	100					159.057312	0.332553		
-16.162369	-0.268886	-16.162369	27.799938	23.608414	100					159.070648	0.332553		
-16.149033	-0.268639	-16.149033	27.798597	23.625076	100					159.083954	0.332553		
-16.135712	-0.270949	-16.135712	27.797586	23.641724	100					159.09729	0.332553		
-16.122391	-0.272096	-16.122391	27.797401	23.658386	100					159.110626	0.332553		
-16.109055	-0.270925	-16.109055	27.795536	23.675049	100					159.123932	0.332553		
-16.095734	-0.269329	-16.095734	27.792559	23.691711	100					159.137268	0.332553		
-16.082397	-0.2679	-16.082397	27.789755	23.708359	100					159.150604	0.332553		
-16.069077	-0.268843	-16.069077	27.787083	23.725021	100					159.16391	0.332553		
-16.055756	-0.269188	-16.055756	27.785355	23.741684	100					159.177246	0.332553		
-16.042419	-0.269379	-16.042419	27.785215	23.758347	100					159.190582	0.332553		
-16.029099	-0.27127	-16.029099	27.78558	23.774994	100					159.203918	0.332553		
-16.015762	-0.268413	-16.015762	27.785112	23.791656	100					159.217224	0.332553		
-16.002441	-0.271015	-16.002441	27.78236	23.808319	100					159.23056	0.332553		
-15.98912	-0.273544	-15.98912	27.779051	23.824982	100					159.243896	0.332553		
-15.975784	-0.27297	-15.975784	27.777098	23.841629	100					159.257202	0.332553		
-15.962463	-0.273392	-15.962463	27.777605	23.858292	100					159.270538	0.332612		
-15.949142	-0.273416	-15.949142	27.779039	23.874954	100					159.283875	0.332672		
-15.935806	-0.275723	-15.935806	27.778868	23.891617	100					159.29718	0.332731		
-15.922485	-0.277348	-15.922485	27.77738	23.908279	100					159.310516	0.33279		
-15.909149	-0.276986	-15.909149	27.77623	23.924927	100					159.323853	0.332849		
-15.895828	-0.276784	-15.895828	27.775858	23.941589	100					159.337189	0.332908		
-15.882507	-0.278258	-15.882507	27.776907	23.958252	100					159.350494	0.332967		
-15.869171	-0.281122	-15.869171	27.780182	23.974915	100					159.363831	0.333026		
-15.85585	-0.281738	-15.85585	27.784422	23.991562	100					159.377167	0.333085		
-15.842514	-0.280016	-15.842514	27.7882	24.008224	100					159.390472	0.333144		
-15.829193	-0.282986	-15.829193	27.789749	24.024887	100					159.403809	0.333144		
-15.815872	-0.284521	-15.815872	27.790138	24.04155	100					159.417145	0.333144		
-15.802536	-0.284512	-15.802536	27.790903	24.058197	100					159.43045	0.333144		
-15.789215	-0.285164	-15.789215	27.791229	24.07486	100					159.443787	0.333144		
-15.775879	-0.28214	-15.775879	27.789812	24.091522	100					159.457123	0.333144		
-15.762558	-0.281362	-15.762558	27.787685	24.108185	100					159.470459	0.333144		
-15.749237	-0.278798	-15.749237	27.786699	24.124832	100					159.483765	0.333144		
-15.735901	-0.279193	-15.735901	27.787622	24.141495	100					159.497101	0.333144		
-15.72258	-0.277291	-15.72258	27.787817	24.158157	100					159.510437	0.333144		
-15.709244	-0.275827	-15.709244	27.786953	24.17482	100					159.523743	0.333144		
-15.695923	-0.278351	-15.695923	27.786655	24.191467	100					159.537079	0.333202		
-15.682602	-0.279748	-15.682602	27.786808	24.20813	100					159.550415	0.33326		
-15.669266	-0.281461	-15.669266	27.789009	24.224792	100					159.563721	0.333318		
-15.655945	-0.28167	-15.655945	27.792601	24.241455	100					159.577057	0.333376		
-15.642609	-0.282071	-15.642609	27.795612	24.258118	100					159.590393	0.333434		
-15.629288	-0.283688	-15.629288	27.799976	24.274765	100					159.603699	0.333492		
-15.615967	-0.284762	-15.615967	27.802992	24.291428	100					159.617035	0.333549		
-15.602631	-0.283068	-15.602631	27.802507	24.30809	100					159.630371	0.333607		
-15.58931	-0.284157	-15.58931	27.799904	24.324753	100					159.643707	0.333665		
-15.575974	-0.284476	-15.575974	27.797779	24.3414	100					159.657013	0.333723		
-15.562653	-0.286321	-15.562653	27.797138	24.358063	100					159.670349	0.333723		
-15.549332	-0.288565	-15.549332	27.798004	24.374725	100					159.683685	0.333723		
-15.535995	-0.293254	-15.535995	27.798437	24.391388	100					159.696991	0.333723		
-15.522675	-0.292974	-15.522675	27.798758	24.408035	100					159.710327	0.333723		
-15.509338	-0.294569	-15.509338	27.798214	24.424698	100					159.723663	0.333723		
-15.496017	-0.296048	-15.496017	27.798738	24.44136	100					159.736969	0.333723		
-15.482697	-0.2942	-15.482697	27.80019	24.458023	100					159.750305	0.333723		
-15.46936	-0.291784	-15.46936	27.801437	24.47467	100					159.763641	0.333723		
-15.456039	-0.287357	-15.456039	27.801933	24.491333	100					159.776978	0.333723		
-15.442703	-0.283921	-15.442703	27.803679	24.507996	100					159.790283	0.333723		
-15.429382	-0.284364	-15.429382	27.805338	24.524658	100					159.803619	0.33378		
-15.416061	-0.28204	-15.416061	27.806288	24.541306	100					159.816956	0.333837		
-15.402725	-0.282224	-15.402725	27.805958	24.557968	100					159.830261	0.333894		
-15.389404	-0.281534	-15.389404	27.805634	24.574631	100					159.843597	0.333951		
-15.376068	-0.283486	-15.376068	27.805769	24.591293	100					159.856934	0.334008		
-15.362747	-0.282078	-15.362747	27.806814	24.607956	100					159.870239	0.334065		
-15.349426	-0.280953	-15.349426	27.808729	24.624603	100					159.883575	0.334121		
-15.33609	-0.279681	-15.33609	27.809893	24.641266	100					159.896912	0.334178		
-15.322769	-0.278532	-15.322769	27.810806	24.657928	100					159.910248	0.334235		
-15.309448	-0.278317	-15.309448	27.812077	24.674591	100					159.923553	0.334292		
-15.296112	-0.277107	-15.296112	27.812006	24.691238	100					159.93689	0.334292		
