Chrom.1				
UV				
ml	mAU			
161.871552	1.267729			
161.884888	1.263991			
161.898209	1.264067			
161.911545	1.263393			
161.924866	1.260105			
161.938187	1.257415			
161.951523	1.259566			
161.964844	1.262229			
161.978165	1.26394			
161.991501	1.26682			
162.004822	1.268662			
162.018143	1.271734			
162.031479	1.273846			
162.0448	1.271194			
162.058121	1.268511			
162.071457	1.266876			
162.084778	1.266129			
162.098099	1.262601			
162.111435	1.262598			
162.124756	1.266261			
162.138092	1.265404			
162.151413	1.264925			
162.164734	1.263896			
162.17807	1.264289			
162.191391	1.264988			
162.204712	1.262686			
162.218048	1.264636			
162.231369	1.264341			
162.24469	1.266071			
162.258026	1.266709			
162.271347	1.264454			
162.284668	1.262442			
162.298004	1.260977			
162.311325	1.26233			
162.324646	1.26189			
162.337982	1.263521			
162.351303	1.267397			
162.364639	1.270076			
162.37796	1.27432			
162.391281	1.272159			
162.404617	1.276065			
162.417938	1.277346			
162.431259	1.275735			
162.444595	1.273461			
162.457916	1.269331			
162.471237	1.267821			
162.484573	1.266677			
162.497894	1.264797			
162.511215	1.264392			
162.524551	1.264313			
162.537872	1.267147			
162.551193	1.268628			
162.564529	1.26815			
162.57785	1.266655			
162.591187	1.266964			
162.604507	1.267737			
162.617828	1.26645			
162.631165	1.267943			
162.644485	1.269907			
162.657806	1.272402			
162.671143	1.273209			
162.684464	1.273467			
162.697784	1.272499			
162.711121	1.271442			
162.724442	1.269367			
162.737762	1.267032			
162.751099	1.267115			
162.76442	1.266208			
162.77774	1.264895			
162.791077	1.265324			
162.804398	1.26475			
162.817719	1.2638			
162.831055	1.262181			
162.844376	1.261203			
162.857712	1.262368			
162.871033	1.261783			
162.884354	1.265399			
162.89769	1.264442			
162.911011	1.265726			
162.924332	1.267238			
162.937668	1.266598			
162.950989	1.264657			
162.96431	1.26327			
162.977646	1.2631			
162.990967	1.261641			
163.004288	1.259406			
163.017624	1.258472			
163.030945	1.25921			
163.044266	1.255654			
163.057602	1.256434			
163.070923	1.258122			
163.084259	1.259092			
163.09758	1.258745			
163.110901	1.255826			
163.124237	1.254594			
163.137558	1.252948			
163.150879	1.254167			
163.164215	1.255228			
163.177536	1.257615			
163.190857	1.260588			
163.204193	1.262107			
163.217514	1.264888			
163.230835	1.262856			
163.244171	1.262161			
163.257492	1.264445			
163.270813	1.264391			
163.284149	1.262413			
163.29747	1.261106			
163.310806	1.262157			
163.324127	1.261654			
163.337448	1.26105			
163.350784	1.260206			
163.364105	1.263087			
163.377426	1.261391			
163.390762	1.261299			
163.404083	1.263479			
163.417404	1.263958			
163.43074	1.26484			
163.444061	1.267007			
163.457382	1.271024			
163.470718	1.273947			
163.484039	1.27354			
163.49736	1.274097			
163.510696	1.27319			
163.524017	1.269542			
163.537354	1.267104			
163.550674	1.264999			
163.563995	1.265667			
163.577332	1.266359			
163.590652	1.26312			
163.603973	1.260673			
163.61731	1.257945			
163.63063	1.257351			
163.643951	1.255796			
163.657288	1.254542			
163.670609	1.256291			
163.683929	1.254628			
163.697266	1.255759			
163.710587	1.255716			
163.723907	1.256775			
163.737244	1.255438			
163.750565	1.255047			
163.763901	1.257087			
163.777222	1.256989			
163.790543	1.254011			
163.803879	1.251971			
163.8172	1.251502			
163.830521	1.253308			
163.843857	1.254639			
163.857178	1.256496			
163.870499	1.256835			
163.883835	1.259473			
163.897156	1.260435			
163.910477	1.256875			
163.923813	1.255178			
163.937134	1.25491			
163.950455	1.25501			
163.963791	1.255909			
163.977112	1.256927			
163.990448	1.260352			
164.003769	1.261705			
164.01709	1.262801			
164.030426	1.265101			
164.043747	1.263033			
164.057068	1.262123			
164.070404	1.264854			
164.083725	1.263852			
164.097046	1.261934			
164.110382	1.260129			
164.123703	1.261169			
164.137024	1.261474			
164.15036	1.259547			
164.163681	1.256169			
164.177002	1.255236			
164.190338	1.256819			
164.203659	1.254666			
164.216995	1.256068			
164.230316	1.254845			
164.243637	1.255126			
164.256973	1.255613			
164.270294	1.253914			
164.283615	1.252373			
164.296951	1.250694			
164.310272	1.252295			
164.323593	1.256184			
164.336929	1.258187			
164.35025	1.257303			
164.363571	1.257515			
164.376907	1.259001			
164.390228	1.261581			
164.403549	1.259627			
164.416885	1.255469			
164.430206	1.255134			
164.443527	1.25619			
164.456863	1.256708			
164.470184	1.253549			
164.483521	1.253467			
164.496841	1.256397			
164.510162	1.258286			
164.523499	1.25845			
164.536819	1.259224			
164.55014	1.259358			
164.563477	1.258929			
164.576797	1.25677			
164.590118	1.256615			
164.603455	1.256496			
164.616776	1.255776			
164.630096	1.256025			
164.643433	1.255102			
164.656754	1.256253			
164.670074	1.254951			
164.683411	1.253734			
164.696732	1.255891			
164.710068	1.256085			
164.723389	1.255755			
164.73671	1.255639			
164.750046	1.255559			
164.763367	1.254322			
164.776688	1.250631			
164.790024	1.247198			
164.803345	1.24691			
164.816666	1.247306			
164.830002	1.247348			
164.843323	1.248612			
164.856644	1.247641			
164.86998	1.248871			
164.883301	1.248533			
164.896622	1.250125			
164.909958	1.250667			
164.923279	1.252215			
164.936615	1.25421			
164.949936	1.254714			
164.963257	1.256513			
164.976593	1.254726			
164.989914	1.253879			
165.003235	1.2543			
165.016571	1.254432			
165.029892	1.253418			
165.043213	1.254239			
165.056549	1.255244			
165.06987	1.256309			
165.083191	1.258487			
165.096527	1.257236			
165.109848	1.257692			
165.123169	1.258677			
165.136505	1.257872			
165.149826	1.25769			
165.163162	1.254105			
165.176483	1.252992			
165.189804	1.254555			
165.20314	1.253455			
165.216461	1.2522			
165.229782	1.251896			
165.243118	1.250514			
165.256439	1.251351			
165.26976	1.249601			
165.283096	1.249054			
165.296417	1.251566			
165.309738	1.252446			
165.323074	1.25607			
165.336395	1.256495			
165.349716	1.255136			
165.363052	1.254489			
165.376373	1.256632			
165.389709	1.256497			
165.40303	1.25494			
165.416351	1.256645			
165.429688	1.257911			
165.443008	1.259236			
165.456329	1.259138			
165.469666	1.258222			
165.482986	1.2585			
165.496307	1.257192			
165.509644	1.255473			
165.522964	1.255331			
165.536285	1.255326			
165.549622	1.255803			
165.562943	1.255596			
165.576263	1.255174			
165.5896	1.255412			
165.602921	1.253991			
165.616257	1.253593			
165.629578	1.251912			
165.642899	1.249509			
165.656235	1.250134			
165.669556	1.250303			
165.682877	1.25218			
165.696213	1.251381			
165.709534	1.253043			
165.722855	1.253799			
165.736191	1.254534			
165.749512	1.254192			
165.762833	1.251984			
165.776169	1.251794			
165.78949	1.251991			
165.802811	1.253602			
165.816147	1.252976			
165.829468	1.251712			
165.842804	1.254299			
165.856125	1.253215			
165.869446	1.252897			
165.882782	1.250642			
165.896103	1.2478			
165.909424	1.247865			
165.92276	1.248138			
165.936081	1.248083			
165.949402	1.247393			
165.962738	1.247205			
165.976059	1.249441			
165.98938	1.251014			
166.002716	1.251474			
166.016037	1.251922			
166.029358	1.253405			
166.042694	1.253855			
166.056015	1.254513			
166.069336	1.257563			
166.082672	1.258204			
166.095993	1.258006			
166.109329	1.25761			
166.12265	1.260358			
166.135971	1.259997			
166.149307	1.258932			
166.162628	1.257772			
166.175949	1.257722			
166.189285	1.255882			
166.202606	1.253701			
166.215927	1.25433			
166.229263	1.254135			
166.242584	1.252515			
166.255905	1.250445			
166.269241	1.249088			
166.282562	1.248474			
166.295883	1.246985			
166.309219	1.246759			
166.32254	1.251421			
166.335876	1.253276			
166.349197	1.25422			
166.362518	1.253956			
166.375854	1.252174			
166.389175	1.250153			
166.402496	1.247806			
166.415833	1.245214			
166.429153	1.244706			
166.442474	1.245549			
166.455811	1.247848			
166.469131	1.250259			
166.482452	1.248357			
166.495789	1.250816			
166.509109	1.251757			
166.52243	1.253863			
166.535767	1.252923			
166.549088	1.252421			
166.562424	1.256056			
166.575745	1.258285			
166.589066	1.257022			
166.602402	1.255056			
166.615723	1.252472			
166.629044	1.253824			
166.64238	1.25399			
166.655701	1.250648			
166.669022	1.250955			
166.682358	1.25158			
166.695679	1.254106			
166.709	1.255479			
166.722336	1.254764			
166.735657	1.253701			
166.748978	1.251165			
166.762314	1.249503			
166.775635	1.248326			
166.788971	1.247621			
166.802292	1.24708			
166.815613	1.247584			
166.828949	1.2508			
166.84227	1.251884			
166.855591	1.250567			
166.868927	1.248073			
166.882248	1.246812			
166.895569	1.248244			
166.908905	1.247548			
166.922226	1.24884			
166.935547	1.249875			
166.948883	1.250876			
166.962204	1.252677			
166.975525	1.251862			
166.988861	1.249149			
167.002182	1.247629			
167.015518	1.249229			
167.028839	1.248128			
167.04216	1.247168			
167.055496	1.245324			
167.068817	1.244758			
167.082138	1.243724			
167.095474	1.241735			
167.108795	1.240695			
167.122116	1.236678			
167.135452	1.235024			
167.148773	1.234139			
167.162094	1.234273			
167.17543	1.232662			
167.188751	1.232221			
167.202072	1.233773			
167.215408	1.234252			
167.228729	1.235257			
167.242065	1.236568			
167.255386	1.238473			
167.268707	1.239832			
167.282043	1.241406			
167.295364	1.242438			
167.308685	1.240534			
167.322021	1.238734			
167.335342	1.237047			
167.348663	1.235246			
167.362	1.232537			
167.37532	1.230065			
167.388641	1.232932			
167.401978	1.233225			
167.415298	1.23324			
167.428619	1.234819			
167.441956	1.235573			
167.455276	1.236958			
167.468613	1.234614			
167.481934	1.235565			
167.495255	1.23572			
167.508591	1.236313			
167.521912	1.238101			
167.535233	1.236669			
167.548569	1.236033			
167.56189	1.236487			
167.575211	1.236264			
167.588547	1.235889			
167.601868	1.233875			
167.615189	1.234			
167.628525	1.234732			
167.641846	1.237612			
167.655167	1.240008			
167.668503	1.24107			
167.681824	1.244196			
167.695145	1.246821			
167.708481	1.246996			
167.721802	1.248246			
167.735138	1.25059			
167.748459	1.251402			
167.76178	1.250285			
167.775116	1.250548			
167.788437	1.252701			
167.801758	1.250283			
167.815094	1.247842			
167.828415	1.247074			
167.841736	1.24718			
167.855072	1.24955			
167.868393	1.249763			
167.881714	1.248461			
167.89505	1.248978			
167.908371	1.247451			
167.921692	1.244474			
167.935028	1.242873			
167.948349	1.240572			
167.961685	1.240096			
167.975006	1.240068			
167.988327	1.242116			
168.001663	1.243713			
168.014984	1.246067			
168.028305	1.247614			
168.041641	1.247013			
168.054962	1.245936			
168.068283	1.246162			
168.081619	1.247202			
168.09494	1.245906			
168.108261	1.243679			
168.121597	1.241087			
168.134918	1.238879			
168.148239	1.236436			
168.161575	1.231367			
168.174896	1.229982			
168.188232	1.231657			
168.201553	1.233575			
168.214874	1.236916			
168.22821	1.239405			
168.241531	1.240654			
168.254852	1.242809			
168.268188	1.242172			
168.281509	1.24332			
168.29483	1.245409			
168.308167	1.245183			
168.321487	1.24491			
168.334808	1.244983			
168.348145	1.245672			
168.361465	1.246372			
168.374786	1.245427			
168.388123	1.245138			
168.401443	1.24455			
168.41478	1.242353			
168.428101	1.241351			
168.441422	1.23998			
168.454758	1.238353			
168.468079	1.237029			
168.4814	1.23637			
168.494736	1.234858			
168.508057	1.232985			
168.521378	1.229827			
168.534714	1.227254			
168.548035	1.224883			
168.561356	1.222819			
168.574692	1.223659			
168.588013	1.226755			
168.601334	1.231173			
168.61467	1.23537			
168.627991	1.238242			
168.641327	1.2381			
168.654648	1.239237			
168.667969	1.240605			
168.681305	1.236481			
168.694626	1.232596			
168.707947	1.230038			
168.721283	1.230653			
168.734604	1.232102			
168.747925	1.23211			
168.761261	1.233892			
168.774582	1.235761			
168.787903	1.23705			
168.801239	1.237568			
168.81456	1.239246			
168.827881	1.239407			
168.841217	1.239177			
168.854538	1.240501			
168.867874	1.241418			
168.881195	1.241263			
168.894516	1.242132			
168.907852	1.242117			
168.921173	1.241668			
168.934494	1.240535			
168.94783	1.239196			
168.961151	1.239048			
168.974472	1.23983			
168.987808	1.239673			
169.001129	1.239229			
169.01445	1.238025			
169.027786	1.235719			
169.041107	1.23612			
169.054428	1.237041			
169.067764	1.235196			
169.081085	1.235651			
169.094421	1.235967			
169.107742	1.237213			
169.121063	1.238214			
169.134399	1.23654			
169.14772	1.235032			
169.161041	1.231829			
169.174377	1.228967			
169.187698	1.225913			
169.201019	1.224182			
169.214355	1.225003			
169.227676	1.226789			
169.240997	1.227475			
169.254333	1.229499			
169.267654	1.231145			
169.280975	1.232157			
169.294312	1.233366			
169.307632	1.2335			
169.320969	1.233413			
169.33429	1.233294			
169.34761	1.233066			
169.360947	1.231758			
169.374268	1.228132			
169.387589	1.226021			
169.400925	1.228475			
169.414246	1.229888			
169.427567	1.229684			
169.440903	1.229898			
169.454224	1.23137			
169.467545	1.231672			
169.480881	1.229202			
169.494202	1.225495			
169.507523	1.22436			
169.520859	1.22476			
169.53418	1.226026			
169.547501	1.2278			
169.560837	1.22822			
169.574158	1.229499			
169.587494	1.229568			
169.600815	1.229611			
169.614136	1.231454			
169.627472	1.23078			
169.640793	1.233199			
169.654114	1.233953			
169.66745	1.233438			
169.680771	1.233639			
169.694092	1.231938			
169.707428	1.23056			
169.720749	1.229953			
169.73407	1.229385			
169.747406	1.230068			
169.760727	1.229352			
169.774048	1.228604			
169.787384	1.226716			
169.800705	1.226013			
169.814041	1.225923			
169.827362	1.224579			
169.840683	1.226829			
169.854019	1.227488			
169.86734	1.226678			
169.880661	1.22508			
169.893997	1.224164			
169.907318	1.22437			
169.920639	1.222889			
169.933975	1.222203			
169.947296	1.220375			
169.960617	1.219857			
169.973953	1.221651			
169.987274	1.223028			
170.000595	1.223097			
170.013931	1.222235			
